date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,win,team_prob,opp_prob,row_id,logit_prob,set,market_prob,EV,edge,profit,ev_bucket
2014-11-15,2015,LA Clippers,vs,Phoenix,120,107,-301.0,251.0,211.5,-7.0,105.5,1,0.7506234413965087,0.2849002849002849,17011,0.7222518724953982,train,0.7506234413965087,-0.0377973393001505,-0.028371568901110478,0.33222591362126247,3
2014-11-15,2015,Brooklyn,@,Portland,87,97,115.0,-135.0,204.0,2.5,102.0,0,0.4651162790697674,0.574468085106383,17012,0.442284361311578,train,0.46511627906976744,-0.049088623180107316,-0.022831917758189435,-1.0,0
2014-11-15,2015,San Antonio,@,Sacramento,91,94,-120.0,100.0,196.0,-1.5,103.0,0,0.5454545454545454,0.5,17013,0.526763986605431,train,0.5454545454545454,-0.034266024556709795,-0.018690558849114414,-1.0,7
2014-11-15,2015,Sacramento,vs,San Antonio,94,91,100.0,-120.0,196.0,1.5,103.0,1,0.5,0.5454545454545454,17014,0.4749474103788866,train,0.5,-0.05010517924222674,-0.025052589621113397,1.0,0
2014-11-15,2015,Utah,@,Toronto,93,111,528.0,-730.0,201.5,11.5,101.5,0,0.1592356687898089,0.8795180722891566,17015,0.1589380887470914,train,0.1592356687898089,-0.0018688026682660563,-0.0002975800427175157,-1.0,9
2014-11-15,2015,Toronto,vs,Utah,111,93,-730.0,528.0,201.5,-11.5,101.5,1,0.8795180722891566,0.1592356687898089,17016,0.8508258548880283,train,0.8795180722891566,-0.03262265814100891,-0.02869221740112826,0.136986301369863,7
2014-11-15,2015,Orlando,@,Washington,93,98,378.0,-473.0,194.5,9.0,96.0,0,0.209205020920502,0.8254799301919721,17017,0.2086075180230003,train,0.20920502092050208,-0.0028560638500586544,-0.0005975028975017949,-1.0,9
2014-11-16,2015,New York,vs,Denver,109,93,-130.0,110.0,203.5,-2.0,101.5,1,0.5652173913043478,0.4761904761904761,17018,0.5450088462977714,train,0.5652173913043478,-0.035753579627019916,-0.02020854500657643,0.7692307692307693,6
2014-11-16,2015,LA Lakers,vs,Golden State,115,136,330.0,-410.0,212.5,8.0,107.0,0,0.2325581395348837,0.803921568627451,17019,0.2303727095745448,train,0.23255813953488372,-0.009397348829457308,-0.0021854299603389082,-1.0,9
2014-11-16,2015,Oklahoma City,vs,Houston,65,69,179.0,-209.0,193.0,5.0,95.0,0,0.3584229390681003,0.6763754045307443,17020,0.3452902865002197,train,0.35842293906810035,-0.036640100664387054,-0.013132652567880654,-1.0,5
2014-11-16,2015,Golden State,@,LA Lakers,136,115,-410.0,330.0,212.5,-8.0,107.0,1,0.803921568627451,0.2325581395348837,17021,0.773644355987734,train,0.803921568627451,-0.03766189864940411,-0.030277212639717055,0.24390243902439024,4
2014-11-16,2015,Milwaukee,@,Miami,91,84,180.0,-210.0,189.5,5.0,94.5,1,0.3571428571428571,0.6774193548387096,17022,0.3443421029086223,train,0.35714285714285715,-0.035842111855857506,-0.012800754234234824,1.8,6
2014-11-16,2015,Miami,vs,Milwaukee,84,91,-210.0,180.0,189.5,-5.0,94.5,0,0.6774193548387096,0.3571428571428571,17023,0.6521445798090353,train,0.6774193548387096,-0.037310382186662217,-0.025274775029674346,-1.0,4
2014-11-16,2015,Denver,@,New York,93,109,110.0,-130.0,203.5,2.0,101.5,0,0.4761904761904761,0.5652173913043478,17024,0.4528485774712453,train,0.47619047619047616,-0.049017987310384814,-0.02334189871923087,-1.0,0
2014-11-16,2015,Houston,@,Oklahoma City,69,65,-209.0,179.0,193.0,-5.0,95.0,1,0.6763754045307443,0.3584229390681003,17025,0.6510413368684068,train,0.6763754045307443,-0.03745563113714018,-0.02533406766233748,0.4784688995215311,4
2014-11-17,2015,Phoenix,@,Boston,118,114,-125.0,105.0,216.0,-1.5,107.0,1,0.5555555555555556,0.4878048780487805,17026,0.5350076697732554,train,0.5555555555555556,-0.036986194408140216,-0.020547885782300157,0.8,4
2014-11-17,2015,Miami,@,Brooklyn,95,83,290.0,-360.0,196.0,8.0,97.0,1,0.2564102564102564,0.782608695652174,17027,0.2512137613307895,train,0.2564102564102564,-0.02026633080992113,-0.005196495079466901,2.9,8
2014-11-17,2015,Dallas,@,Charlotte,107,80,-175.0,155.0,198.5,-4.0,98.5,1,0.6363636363636364,0.392156862745098,17028,0.6134321674475397,train,0.6363636363636364,-0.03603516543958046,-0.022931468916096653,0.5714285714285714,5
2014-11-17,2015,LA Clippers,vs,Chicago,89,105,-310.0,250.0,198.5,-7.0,100.0,0,0.7560975609756098,0.2857142857142857,17029,0.7270330808194081,train,0.7560975609756098,-0.038440118916266725,-0.029064480156201666,-1.0,3
2014-11-17,2015,Denver,@,Cleveland,106,97,650.0,-900.0,218.5,11.5,108.5,1,0.1333333333333333,0.9,17030,0.1349782397078494,train,0.13333333333333333,0.012336797808870426,0.0016449063745160586,6.5,9
2014-11-17,2015,Charlotte,vs,Dallas,80,107,155.0,-175.0,198.5,4.0,98.5,0,0.392156862745098,0.6363636363636364,17031,0.3768207687554635,train,0.39215686274509803,-0.0391070396735681,-0.015336093989634536,-1.0,2
2014-11-17,2015,Cleveland,vs,Denver,97,106,-900.0,650.0,218.5,-11.5,108.5,0,0.9,0.1333333333333333,17032,0.871834821470272,train,0.9,-0.03129464281080886,-0.028165178529727997,-1.0,7
2014-11-17,2015,Orlando,@,Detroit,107,93,170.0,-195.0,192.5,4.5,96.5,1,0.3703703703703703,0.6610169491525424,17033,0.3569611602029243,train,0.37037037037037035,-0.03620486745210438,-0.013409210167446062,1.7,5
2014-11-17,2015,Memphis,vs,Houston,119,93,-185.0,160.0,188.5,-4.5,93.5,1,0.6491228070175439,0.3846153846153846,17034,0.6256848763730658,train,0.6491228070175439,-0.03610708234419591,-0.023437930644478078,0.5405405405405406,5
2014-11-17,2015,Chicago,@,LA Clippers,105,89,250.0,-310.0,198.5,7.0,100.0,1,0.2857142857142857,0.7560975609756098,17035,0.2781208810288652,train,0.2857142857142857,-0.026576916398971973,-0.007593404685420524,2.5,8
2014-11-17,2015,Houston,@,Memphis,93,119,160.0,-185.0,188.5,4.5,93.5,0,0.3846153846153846,0.6491228070175439,17036,0.3691026985736892,train,0.38461538461538464,-0.0403329837084081,-0.015512686041695423,-1.0,2
2014-11-17,2015,Brooklyn,vs,Miami,83,95,-360.0,290.0,196.0,-8.0,97.0,0,0.782608695652174,0.2564102564102564,17037,0.7535094840307526,train,0.782608695652174,-0.03718232596070503,-0.029099211621421373,-1.0,4
2014-11-17,2015,Portland,vs,New Orleans,102,93,-160.0,140.0,204.5,-3.5,104.0,1,0.6153846153846154,0.4166666666666667,17038,0.5934052196383489,train,0.6153846153846154,-0.035716518087683,-0.021979395746266506,0.625,6
2014-11-17,2015,Detroit,vs,Orlando,93,107,-195.0,170.0,192.5,-4.5,96.5,0,0.6610169491525424,0.3703703703703703,17039,0.6365716522000824,train,0.6610169491525424,-0.036981346671670245,-0.024445296952460005,-1.0,4
2014-11-17,2015,San Antonio,vs,Philadelphia,100,75,-4820.0,2320.0,195.5,-16.5,98.0,1,0.9796747967479674,0.0413223140495867,17040,0.9616663437677866,train,0.9796747967479674,-0.01838207233661618,-0.018008452980180834,0.02074688796680498,8
2014-11-17,2015,Boston,vs,Phoenix,114,118,105.0,-125.0,216.0,1.5,107.0,0,0.4878048780487805,0.5555555555555556,17041,0.4635976492639432,train,0.4878048780487805,-0.04962481900891641,-0.024207228784837276,-1.0,0
2014-11-17,2015,New Orleans,@,Portland,93,102,140.0,-160.0,204.5,3.5,104.0,0,0.4166666666666667,0.6153846153846154,17042,0.3987791371823907,train,0.4166666666666667,-0.042930070762262296,-0.017887529484275966,-1.0,1
2014-11-17,2015,Philadelphia,@,San Antonio,75,100,2320.0,-4820.0,195.5,16.5,98.0,0,0.0413223140495867,0.9796747967479674,17043,0.0275544512323761,train,0.04132231404958678,-0.3331822801764983,-0.013767862817210676,-1.0,0
2014-11-18,2015,LA Lakers,@,Atlanta,114,109,345.0,-425.0,211.5,8.5,106.0,1,0.2247191011235955,0.8095238095238095,17044,0.2229990274648116,train,0.2247191011235955,-0.007654327781588366,-0.001720073658783905,3.45,9
2014-11-18,2015,Atlanta,vs,LA Lakers,109,114,-425.0,345.0,211.5,-8.5,106.0,0,0.8095238095238095,0.2247191011235955,17045,0.7798982004005298,train,0.8095238095238095,-0.03659634068169845,-0.029625609123279717,-1.0,5
2014-11-18,2015,New York,@,Milwaukee,113,117,105.0,-125.0,192.5,1.5,97.5,0,0.4878048780487805,0.5555555555555556,17046,0.4642322891661563,train,0.4878048780487805,-0.048323807209379566,-0.0235725888826242,-1.0,0
2014-11-18,2015,Sacramento,vs,New Orleans,100,106,-150.0,130.0,204.0,-3.0,105.5,0,0.6,0.4347826086956521,17047,0.5785916732107135,train,0.6,-0.035680544648810875,-0.021408326789286503,-1.0,6
2014-11-18,2015,Milwaukee,vs,New York,117,113,-125.0,105.0,192.5,-1.5,97.5,1,0.5555555555555556,0.4878048780487805,17048,0.5356423233341833,train,0.5555555555555556,-0.035843817998470084,-0.019913232221372312,0.8,6
2014-11-18,2015,Utah,vs,Oklahoma City,98,81,-150.0,130.0,186.0,-3.0,93.5,1,0.6,0.4347826086956521,17049,0.5787802332084981,train,0.6,-0.03536627798583647,-0.021219766791501837,0.6666666666666666,6
2014-11-18,2015,New Orleans,@,Sacramento,106,100,130.0,-150.0,204.0,3.0,105.5,1,0.4347826086956521,0.6,17050,0.4154148841911935,train,0.43478260869565216,-0.04454576636025487,-0.019367724504458672,1.3,1
2014-11-18,2015,Oklahoma City,@,Utah,81,98,130.0,-150.0,186.0,3.0,93.5,0,0.4347826086956521,0.6,17051,0.4156027187355093,train,0.43478260869565216,-0.04411374690832848,-0.01917988996014286,-1.0,1
2014-11-19,2015,Philadelphia,vs,Boston,90,101,210.0,-250.0,214.0,6.5,106.0,0,0.3225806451612903,0.7142857142857143,17052,0.3110550306833344,train,0.3225806451612903,-0.03572940488166332,-0.011525614477955914,-1.0,6
2014-11-19,2015,Milwaukee,@,Brooklyn,122,118,235.0,-285.0,198.5,6.5,99.5,1,0.2985074626865671,0.7402597402597403,17053,0.2903786418925463,train,0.29850746268656714,-0.027231549659969878,-0.00812882079402083,2.35,8
2014-11-19,2015,Indiana,vs,Charlotte,88,86,-135.0,115.0,179.5,-2.0,90.0,1,0.574468085106383,0.4651162790697674,17054,0.5538529033632946,train,0.574468085106383,-0.03588568673796866,-0.020615181743088407,0.7407407407407407,6
2014-11-19,2015,San Antonio,@,Cleveland,92,90,105.0,-125.0,200.0,1.5,104.5,1,0.4878048780487805,0.5555555555555556,17055,0.4642764720768725,train,0.4878048780487805,-0.04823323224241133,-0.023528405971907973,1.05,0
2014-11-19,2015,Washington,vs,Dallas,102,105,125.0,-145.0,204.0,2.5,101.5,0,0.4444444444444444,0.5918367346938775,17056,0.4244731565008477,train,0.4444444444444444,-0.04493539787309264,-0.019971287943596705,-1.0,1
2014-11-19,2015,Oklahoma City,@,Denver,100,107,270.0,-330.0,199.0,7.0,100.0,0,0.2702702702702703,0.7674418604651163,17057,0.2650905138783236,train,0.2702702702702703,-0.01916509865020255,-0.005179756391946677,-1.0,8
2014-11-19,2015,Phoenix,@,Detroit,88,86,-145.0,125.0,204.0,-2.5,101.5,1,0.5918367346938775,0.4444444444444444,17058,0.5699623356865251,train,0.5918367346938775,-0.036960191426216205,-0.02187439900735244,0.6896551724137931,4
2014-11-19,2015,LA Lakers,@,Houston,98,92,450.0,-600.0,210.5,10.0,105.0,1,0.1818181818181818,0.8571428571428571,17059,0.181594892120221,train,0.18181818181818182,-0.001228093338784375,-0.00022328969796081566,4.5,9
2014-11-19,2015,Charlotte,@,Indiana,86,88,115.0,-135.0,179.5,2.0,90.0,0,0.4651162790697674,0.574468085106383,17060,0.4438319454889175,train,0.46511627906976744,-0.04576131719882737,-0.021284333580849912,-1.0,1
2014-11-19,2015,Orlando,vs,LA Clippers,90,114,175.0,-205.0,203.5,5.0,100.0,0,0.3636363636363636,0.6721311475409836,17061,0.3494949487375861,train,0.36363636363636365,-0.03888889097163839,-0.014141414898777571,-1.0,2
2014-11-19,2015,Houston,vs,LA Lakers,92,98,-600.0,450.0,210.5,-10.0,105.0,0,0.8571428571428571,0.1818181818181818,17062,0.8270766744323197,train,0.8571428571428571,-0.0350772131622937,-0.030066182710537404,-1.0,6
2014-11-19,2015,Toronto,vs,Memphis,96,92,-255.0,215.0,192.5,-6.5,98.5,1,0.7183098591549296,0.3174603174603174,17063,0.6920982460507246,train,0.7183098591549296,-0.03649067706663833,-0.026211613104205056,0.39215686274509803,5
2014-11-19,2015,Brooklyn,vs,Milwaukee,118,122,-285.0,235.0,198.5,-6.5,99.5,0,0.7402597402597403,0.2985074626865671,17064,0.7117962757700333,train,0.7402597402597403,-0.038450645012411105,-0.028463464489706936,-1.0,3
2014-11-19,2015,New York,@,Minnesota,99,115,-105.0,-115.0,202.0,1.0,101.0,0,0.5121951219512195,0.5348837209302325,17065,0.4809339013799066,train,0.5121951219512195,-0.061033811591610976,-0.03126122057131292,-1.0,0
2014-11-19,2015,Minnesota,vs,New York,115,99,-115.0,-105.0,202.0,-1.0,101.0,1,0.5348837209302325,0.5121951219512195,17066,0.5050341264425723,train,0.5348837209302325,-0.05580576360736489,-0.029849594487660225,0.8695652173913043,0
2014-11-19,2015,Denver,vs,Oklahoma City,107,100,-330.0,270.0,199.0,-7.0,100.0,1,0.7674418604651163,0.2702702702702703,17067,0.7379242296840014,train,0.7674418604651163,-0.03846236738145273,-0.029517630781114912,0.30303030303030304,3
2014-11-19,2015,LA Clippers,@,Orlando,114,90,-205.0,175.0,203.5,-5.0,100.0,1,0.6721311475409836,0.3636363636363636,17068,0.646903284450749,train,0.6721311475409836,-0.03753413776839787,-0.025227863090234615,0.4878048780487805,4
2014-11-19,2015,Boston,@,Philadelphia,101,90,-250.0,210.0,214.0,-6.5,106.0,1,0.7142857142857143,0.3225806451612903,17069,0.6877628103397115,train,0.7142857142857143,-0.037132065524403846,-0.026522903946002763,0.4,4
2014-11-19,2015,Detroit,vs,Phoenix,86,88,125.0,-145.0,204.0,2.5,101.5,0,0.4444444444444444,0.5918367346938775,17070,0.4244730555327106,train,0.4444444444444444,-0.04493562505140125,-0.019971388911733834,-1.0,1
2014-11-19,2015,Cleveland,vs,San Antonio,90,92,-125.0,105.0,200.0,-1.5,104.5,0,0.5555555555555556,0.4878048780487805,17071,0.5356864044755978,train,0.5555555555555556,-0.03576447194392396,-0.019869151079957792,-1.0,6
2014-11-19,2015,Memphis,@,Toronto,92,96,215.0,-255.0,192.5,6.5,98.5,0,0.3174603174603174,0.7183098591549296,17072,0.3073001730853282,train,0.31746031746031744,-0.03200445478121616,-0.010160144374989244,-1.0,7
2014-11-19,2015,Dallas,@,Washington,105,102,-145.0,125.0,204.0,-2.5,101.5,1,0.5918367346938775,0.4444444444444444,17073,0.5699622271478715,train,0.5918367346938775,-0.036960374819113684,-0.02187450754600606,0.6896551724137931,4
2014-11-20,2015,Sacramento,vs,Chicago,103,88,-145.0,126.0,194.5,-3.0,97.0,1,0.5918367346938775,0.4424778761061947,17074,0.5713273650411821,train,0.5918367346938775,-0.03465376251662333,-0.020509369652695453,0.6896551724137931,6
2014-11-20,2015,Miami,vs,LA Clippers,93,110,155.0,-180.0,197.0,4.0,96.5,0,0.392156862745098,0.6428571428571429,17075,0.3762497050183291,train,0.39215686274509803,-0.040563252203260736,-0.015907157726768928,-1.0,2
2014-11-20,2015,LA Clippers,@,Miami,110,93,-180.0,155.0,197.0,-4.0,96.5,1,0.6428571428571429,0.392156862745098,17076,0.6187347033572069,train,0.6428571428571429,-0.03752379477767809,-0.024122439499935977,0.5555555555555556,4
2014-11-20,2015,Chicago,@,Sacramento,88,103,126.0,-145.0,194.5,3.0,97.0,0,0.4424778761061947,0.5918367346938775,17077,0.4221111861032357,train,0.4424778761061947,-0.04602871940668729,-0.020366690002958987,-1.0,1
2014-11-21,2015,Detroit,@,Atlanta,89,99,210.0,-250.0,197.5,6.0,97.5,0,0.3225806451612903,0.7142857142857143,17078,0.3122284774705524,train,0.3225806451612903,-0.03209171984128756,-0.010352167690737935,-1.0,7
2014-11-21,2015,Memphis,vs,Boston,117,100,-275.0,225.0,199.5,-6.5,102.5,1,0.7333333333333333,0.3076923076923077,17079,0.7053350239683724,train,0.7333333333333333,-0.038179512770401214,-0.02799830936496084,0.36363636363636365,3
2014-11-21,2015,Oklahoma City,vs,Brooklyn,92,94,-119.0,105.0,187.0,-1.5,94.0,0,0.54337899543379,0.4878048780487805,17080,0.5257982065516291,train,0.54337899543379,-0.03235456105204387,-0.017580788882160858,-1.0,7
2014-11-21,2015,Orlando,@,Charlotte,105,100,155.0,-175.0,191.0,4.0,95.0,1,0.392156862745098,0.6363636363636364,17081,0.3769842055683704,train,0.39215686274509803,-0.03869027580065543,-0.01517265717672761,1.55,3
2014-11-21,2015,Portland,vs,Chicago,105,87,-385.0,305.0,195.5,-8.0,97.0,1,0.7938144329896907,0.2469135802469135,17082,0.763873198398089,train,0.7938144329896907,-0.03771817864136845,-0.029941234591601695,0.2597402597402597,3
2014-11-21,2015,Washington,vs,Cleveland,91,78,105.0,-125.0,205.0,1.5,103.0,1,0.4878048780487805,0.5555555555555556,17083,0.4639221988961848,train,0.4878048780487805,-0.04895949226282115,-0.023882679152595676,1.05,0
2014-11-21,2015,LA Lakers,@,Dallas,106,140,485.0,-635.0,215.0,11.0,106.5,0,0.1709401709401709,0.8639455782312925,17084,0.1710401002523035,train,0.17094017094017094,0.0005845864759754793,9.992931213256839e-05,-1.0,9
2014-11-21,2015,New Orleans,@,Denver,97,117,-145.0,125.0,214.0,-2.5,110.0,0,0.5918367346938775,0.4444444444444444,17085,0.5699691992878723,train,0.5918367346938775,-0.03694859430669856,-0.02186753540600528,-1.0,4
2014-11-21,2015,Atlanta,vs,Detroit,99,89,-250.0,210.0,197.5,-6.0,97.5,1,0.7142857142857143,0.3225806451612903,17086,0.6871605828060111,train,0.7142857142857143,-0.037975184071584456,-0.02712513147970319,0.4,3
2014-11-21,2015,Utah,@,Golden State,88,101,665.0,-915.0,207.5,12.5,105.5,0,0.130718954248366,0.9014778325123152,17087,0.131927375295715,train,0.13071895424836602,0.009244421012219672,0.0012084210473489732,-1.0,9
2014-11-21,2015,Dallas,vs,LA Lakers,140,106,-635.0,485.0,215.0,-11.0,106.5,1,0.8639455782312925,0.1709401709401709,17088,0.8352934043331784,train,0.8639455782312925,-0.03316432726789581,-0.02865217389811403,0.15748031496062992,7
2014-11-21,2015,Boston,@,Memphis,100,117,225.0,-275.0,199.5,6.5,102.5,0,0.3076923076923077,0.7333333333333333,17089,0.2982275005909945,train,0.3076923076923077,-0.030760623079267857,-0.0094648071013132,-1.0,7
2014-11-21,2015,Toronto,vs,Milwaukee,124,82,-430.0,340.0,200.0,-9.0,100.0,1,0.8113207547169812,0.2272727272727272,17090,0.7820153645553252,train,0.8113207547169812,-0.03612059717599456,-0.02930539016165601,0.23255813953488372,5
2014-11-21,2015,San Antonio,@,Minnesota,121,92,-780.0,580.0,202.5,-11.5,106.5,1,0.8863636363636364,0.1470588235294117,17091,0.8584639567661152,train,0.8863636363636364,-0.03147656159720337,-0.027899679597521154,0.1282051282051282,7
2014-11-21,2015,Denver,vs,New Orleans,117,97,125.0,-145.0,214.0,2.5,110.0,1,0.4444444444444444,0.5918367346938775,17092,0.4244799325514239,train,0.4444444444444444,-0.0449201517592962,-0.01996451189302051,1.25,1
2014-11-21,2015,Brooklyn,@,Oklahoma City,94,92,105.0,-119.0,187.0,1.5,94.0,1,0.4878048780487805,0.54337899543379,17093,0.465166334402377,train,0.4878048780487805,-0.046409014475127186,-0.022638543646403497,1.05,1
2014-11-21,2015,Charlotte,vs,Orlando,100,105,-175.0,155.0,191.0,-4.0,95.0,0,0.6363636363636364,0.392156862745098,17094,0.6135970702297029,train,0.6363636363636364,-0.035776032496181165,-0.022766566133933464,-1.0,6
2014-11-21,2015,Phoenix,@,Philadelphia,122,96,-470.0,370.0,208.5,-9.0,102.0,1,0.8245614035087719,0.2127659574468085,17095,0.7945241723357678,train,0.8245614035087719,-0.0364281314225795,-0.030037231173004164,0.2127659574468085,5
2014-11-21,2015,Philadelphia,vs,Phoenix,96,122,370.0,-470.0,208.5,9.0,102.0,0,0.2127659574468085,0.8245614035087719,17096,0.211165099181528,train,0.2127659574468085,-0.007524033846818323,-0.0016008582652805026,-1.0,9
